"Gene","HUVEC_low1","HUVEC_low2","HUVEC_low3","HUVEC_high1","HUVEC_high2","HUVEC_high3","HUVEC_high4","HUAEC_low1","HUAEC_low2","HUAEC_low3","HUAEC_low4","HUAEC_high1","HUAEC_high2","HUAEC_high3","HUAEC_high4"
"ENSG00000261879.10",9,0,10,14,31,8,1,0,3,21,48,0,0,0,24
"ENSG00000261888.1",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000261889.1",2,2,1,1,2,1,0,3,11,9,3,5,0,7,3
"ENSG00000261893.5",6,0,1,6,8,15,0,8,0,1,19,0,6,10,6
"ENSG00000261914.2",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"ENSG00000261915.6",5,5,2,14,14,46,0,22,17,20,30,19,0,11,19
"ENSG00000261984.1",0,0,0,0,0,3,0,1,4,1,1,2,0,0,0
"ENSG00000261987.2",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"ENSG00000261992.2",6,2,2,0,3,1,0,0,1,7,4,5,0,0,3
"ENSG00000261994.5",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ENSG00000262020.1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ENSG00000262024.6",1,11,0,2,5,2,1,7,4,4,0,2,1,4,0
"ENSG00000262049.3",0,0,0,0,0,1,0,1,0,0,0,2,0,0,1
"ENSG00000262074.7",260,184,154,367,320,265,294,337,434,558,496,345,48,318,216
"ENSG00000262075.4",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ENSG00000262094.1",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"ENSG00000262102.1",0,1,1,0,0,0,0,2,1,2,1,1,0,1,1
"ENSG00000262145.5",0,0,0,2,0,6,1,5,0,0,2,1,0,2,0
"ENSG00000262155.3",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"ENSG00000262156.6",14,6,6,12,0,6,6,12,0,6,0,1,0,0,1
"ENSG00000262165.2",0,0,0,0,0,0,0,5,2,0,3,0,0,0,0
"ENSG00000262185.4",0,1,1,8,1,10,4,18,12,23,10,8,4,24,20
"ENSG00000262198.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ENSG00000262231.2",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ENSG00000262246.6",10,5,13,25,6,20,8,11,11,32,6,14,0,16,6
"ENSG00000262327.7",1,1,0,3,2,0,0,1,5,0,0,0,2,0,0
"ENSG00000262334.6",1,1,2,0,8,2,4,0,8,3,0,1,0,0,4
"ENSG00000262349.2",0,0,0,0,1,0,0,0,1,0,0,0,0,0,2
"ENSG00000262352.2",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ENSG00000262354.1",13,4,7,4,4,1,4,3,4,6,1,2,2,3,0
"ENSG00000262370.8",0,0,1,0,0,0,0,1,1,0,2,0,0,0,0
"ENSG00000262412.1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ENSG00000262413.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ENSG00000262418.5",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"ENSG00000262420.4",0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"ENSG00000262429.1",0,2,1,0,0,0,1,0,0,0,0,1,0,0,0
"ENSG00000262435.1",2,2,1,2,1,9,0,4,6,7,5,2,2,4,2
"ENSG00000262446.5",14,1,6,8,11,10,6,8,5,12,4,21,0,14,14
"ENSG00000262454.5",7,1,0,2,0,8,0,1,0,0,1,0,4,1,1
"ENSG00000262468.8",0,0,0,0,0,0,1,10,0,0,0,0,0,0,0
"ENSG00000262469.1",2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"ENSG00000262473.5",33,9,12,18,51,11,27,12,15,26,41,22,0,16,17
"ENSG00000262481.5",1,4,2,7,4,14,7,14,2,12,12,3,1,4,8
"ENSG00000262500.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000262580.5",0,0,1,1,2,1,0,0,0,1,0,0,0,0,1
"ENSG00000262587.5",0,0,0,0,1,1,2,0,2,7,0,0,0,0,1
"ENSG00000262594.4",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000262599.5",7,6,1,12,5,3,8,4,12,15,6,5,1,8,6
"ENSG00000262619.4",1,4,9,10,10,8,5,2,4,0,3,0,0,1,0
"ENSG00000262634.5",11,5,8,13,4,15,5,14,11,22,14,3,1,4,6
"ENSG00000262656.1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ENSG00000262666.5",20,27,16,24,21,25,58,40,25,103,40,34,1,7,27
"ENSG00000262671.1",0,0,0,1,1,1,0,0,1,0,0,0,0,0,1
"ENSG00000262681.2",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"ENSG00000262686.1",0,2,3,1,2,11,2,2,9,10,2,6,0,3,5
"ENSG00000262703.1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ENSG00000262710.1",2,1,1,1,0,0,2,0,0,1,0,2,0,1,0
"ENSG00000262728.6",10,0,1,4,5,2,0,1,19,23,1,8,0,16,1
"ENSG00000262752.1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ENSG00000262766.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000262771.5",15,3,5,22,44,8,11,24,43,38,20,14,5,15,28
"ENSG00000262788.3",1,9,22,30,15,24,12,15,47,22,6,9,0,30,8
"ENSG00000262795.5",21,23,8,62,38,20,32,26,47,24,35,40,6,8,32
"ENSG00000262826.5",14,12,4,39,14,19,22,22,50,33,21,22,0,13,11
"ENSG00000262860.5",32,29,55,58,38,39,36,28,61,47,62,72,5,47,29
"ENSG00000262873.2",0,0,1,0,0,0,0,0,0,0,0,13,6,0,1
"ENSG00000262879.8",0,0,2,7,9,6,9,4,1,5,3,2,0,1,4
"ENSG00000262898.5",1,0,1,0,0,1,0,0,3,0,0,0,1,0,0
"ENSG00000262902.1",78,25,24,50,56,37,40,56,67,111,65,45,4,62,29
"ENSG00000262903.1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000262911.5",3,1,2,0,8,2,0,5,4,1,1,1,1,0,0
"ENSG00000262919.9",65,30,30,37,101,74,41,20,27,96,38,22,25,44,54
"ENSG00000262966.2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000263001.10",158,138,92,134,124,218,139,178,206,244,126,123,18,153,85
"ENSG00000263002.9",6,0,0,0,0,1,1,1,8,0,1,0,0,4,1
"ENSG00000263014.5",0,1,0,0,0,1,0,1,36,16,41,20,0,15,15
"ENSG00000263015.1",0,0,0,8,4,11,1,0,0,0,0,0,0,0,0
"ENSG00000263020.6",1,0,0,0,0,2,0,4,3,1,0,5,0,8,0
"ENSG00000263063.1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"ENSG00000263069.6",0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
"ENSG00000263072.11",0,0,1,6,4,21,0,5,11,1,21,10,4,1,7
"ENSG00000263081.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000263140.5",0,0,0,0,0,5,0,0,1,0,4,0,0,2,0
"ENSG00000263141.5",1,0,1,0,0,0,0,1,0,1,1,0,0,0,0
"ENSG00000263146.3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000263155.8",23,39,31,45,20,16,42,13,55,81,47,69,1,23,57
"ENSG00000263160.6",25,37,26,96,30,126,29,132,183,207,125,123,48,135,164
"ENSG00000263163.5",23,1,1,10,17,1,14,7,16,12,9,11,0,13,13
"ENSG00000263206.1",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"ENSG00000263237.1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000263238.1",1,1,0,3,0,0,0,2,2,0,0,0,0,0,1
"ENSG00000263247.6",0,1,0,17,4,21,1,23,25,26,20,17,4,10,20
"ENSG00000263266.2",276,162,135,232,187,184,172,181,275,302,231,214,37,206,153
"ENSG00000263275.1",1,1,0,0,0,2,3,2,3,1,5,2,0,5,0
"ENSG00000263280.4",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000263290.5",14,16,15,24,22,31,19,35,19,49,57,33,7,31,12
"ENSG00000263293.4",0,0,1,1,0,0,0,5,1,1,3,5,1,1,0
"ENSG00000263307.3",0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
"ENSG00000263314.1",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"ENSG00000263324.5",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"ENSG00000263327.7",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000263335.1",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"ENSG00000263353.4",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000263370.2",0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
"ENSG00000263394.1",0,0,1,1,2,0,0,0,0,0,0,0,0,0,0
"ENSG00000263424.1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000263438.6",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000263465.5",14,7,14,20,40,17,15,4,8,30,10,11,0,6,0
"ENSG00000263503.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000263513.7",0,1,3,2,5,6,1,1,1,4,4,0,0,2,0
"ENSG00000263528.9",12,3,0,27,25,27,9,30,25,50,75,63,13,34,33
"ENSG00000263531.1",1,0,2,0,0,0,0,1,0,0,1,0,0,0,1
"ENSG00000263551.6",0,1,0,0,0,1,4,0,1,1,1,0,1,1,0
"ENSG00000263567.1",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"ENSG00000263583.1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ENSG00000263590.2",0,0,2,1,1,0,0,2,1,0,1,0,0,0,0
"ENSG00000263603.1",0,0,1,1,1,0,1,0,0,0,0,0,0,2,2
"ENSG00000263635.1",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"ENSG00000263639.7",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"ENSG00000263648.1",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"ENSG00000263711.6",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000263716.1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSG00000263731.1",5,2,0,3,0,1,2,3,2,3,3,1,0,0,3
"ENSG00000263740.2",1,2,0,2,1,1,3,1,1,7,5,2,0,2,2
"ENSG00000263753.11",15,2,1,17,13,10,9,10,68,36,18,18,0,10,1
"ENSG00000263766.7",0,0,0,10,0,1,0,3,0,0,0,1,0,1,5
"ENSG00000263781.3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ENSG00000263826.1",0,0,0,0,0,0,0,1,0,2,0,0,0,1,0
"ENSG00000263874.3",0,0,0,0,0,4,0,0,6,3,5,1,0,6,3
"ENSG00000263879.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ENSG00000263934.5",264,193,158,374,323,268,309,343,439,563,499,349,47,323,218
"ENSG00000263956.8",0,0,0,0,0,5,4,0,1,1,0,0,0,4,0
"ENSG00000263958.4",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000263994.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ENSG00000264007.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ENSG00000264015.2",0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
"ENSG00000264107.1",0,1,0,3,0,5,4,3,2,1,0,5,1,0,2
"ENSG00000264148.1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ENSG00000264153.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ENSG00000264207.1",0,0,4,4,0,2,0,1,0,3,1,1,0,1,0
"ENSG00000264215.1",7,1,0,1,3,1,1,0,0,0,0,0,0,1,0
"ENSG00000264278.2",0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"ENSG00000264311.1",0,0,1,0,0,0,0,1,0,1,3,1,0,1,2
"ENSG00000264343.7",3,20,7,1,0,6,4,24,13,12,36,11,1,17,34
"ENSG00000264350.1",0,0,0,1,1,0,1,1,2,0,0,1,0,1,1
"ENSG00000264359.1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000264364.4",25,9,3,10,5,19,20,12,39,24,17,21,4,21,20
"ENSG00000264365.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ENSG00000264456.1",0,0,0,2,0,0,0,0,0,0,1,0,0,3,0
"ENSG00000264515.7",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ENSG00000264522.6",1,2,2,0,3,3,5,5,4,9,2,2,1,2,1
"ENSG00000264575.2",0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
"ENSG00000264619.6",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"ENSG00000264646.1",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"ENSG00000264672.7",0,0,0,0,0,0,0,1,0,1,4,1,0,4,1
"ENSG00000264707.1",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"ENSG00000264940.5",199,150,129,289,239,200,230,236,324,383,359,260,38,220,155
"ENSG00000264954.3",0,0,1,8,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000264956.2",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ENSG00000264964.3",0,0,2,2,2,0,0,0,3,0,1,0,0,0,0
"ENSG00000264968.2",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ENSG00000264971.1",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000265018.7",0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
"ENSG00000265052.2",0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
"ENSG00000265078.2",5,3,1,0,0,0,0,0,0,0,0,0,1,1,0
"ENSG00000265096.3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000265107.4",0,0,0,0,0,0,5,76,102,98,104,76,12,68,37
"ENSG00000265118.5",0,1,1,0,1,1,0,1,6,1,1,0,0,0,1
"ENSG00000265159.2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ENSG00000265174.3",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ENSG00000265185.6",259,192,152,371,315,270,304,337,436,553,489,340,46,322,218
"ENSG00000265217.2",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"ENSG00000265218.2",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ENSG00000265313.9",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ENSG00000265354.5",25,29,16,49,55,83,27,67,91,85,73,60,24,87,88
"ENSG00000265356.2",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"ENSG00000265458.4",2,2,0,3,1,2,1,0,5,0,0,0,0,0,0
"ENSG00000265462.1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSG00000265478.2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ENSG00000265484.2",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000265485.9",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"ENSG00000265491.6",13,12,8,14,14,18,9,4,5,13,10,11,3,3,7
"ENSG00000265494.1",1,3,8,8,1,1,1,0,2,0,0,0,0,1,0
"ENSG00000265514.2",0,0,2,0,2,0,0,0,0,0,1,1,0,2,0
"ENSG00000265542.5",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSG00000265618.1",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000265666.1",1,2,0,1,2,1,1,1,2,0,0,4,1,0,1
"ENSG00000265688.2",1,3,0,1,0,0,0,0,1,0,0,1,0,0,3
"ENSG00000265735.2",6,10,1,6,7,6,11,9,9,23,15,7,2,10,11
"ENSG00000265737.1",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"ENSG00000265746.1",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"ENSG00000265752.3",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000265754.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ENSG00000265781.1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"ENSG00000265799.1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ENSG00000265808.5",25,13,7,21,20,38,11,30,29,35,31,19,6,30,24
"ENSG00000265933.5",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"ENSG00000265936.1",0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
"ENSG00000265967.1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ENSG00000265972.7",2,1,2,1,3,8,2,5,11,12,4,7,1,12,10
"ENSG00000265976.1",0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
"ENSG00000265992.2",7,16,8,38,21,21,41,2,14,7,7,4,0,4,0
"ENSG00000266010.5",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"ENSG00000266027.8",0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"ENSG00000266028.9",43,23,34,79,46,40,36,38,33,67,88,58,14,55,52
"ENSG00000266049.1",0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
"ENSG00000266066.1",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000266074.11",5,0,8,15,6,8,4,1,2,4,3,6,0,8,6
"ENSG00000266079.5",1,5,3,5,3,16,5,15,10,13,3,2,2,3,5
"ENSG00000266094.9",0,0,0,0,0,0,0,0,1,2,0,1,0,0,1
"ENSG00000266213.1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000266240.1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"ENSG00000266258.1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ENSG00000266282.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ENSG00000266302.6",5,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000266311.6",4,12,6,14,10,27,4,20,16,21,28,16,4,20,8
"ENSG00000266313.3",0,0,1,6,0,2,0,2,6,5,4,7,1,2,8
"ENSG00000266338.8",3,9,0,8,10,2,11,6,18,12,7,6,1,9,4
"ENSG00000266340.1",4,4,2,8,2,5,6,4,4,7,5,3,0,2,5
"ENSG00000266397.2",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ENSG00000266401.5",0,0,0,0,0,10,15,0,0,1,0,0,0,0,0
"ENSG00000266412.7",57,85,39,62,86,73,58,82,127,86,96,73,13,86,41
"ENSG00000266442.5",0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"ENSG00000266464.2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ENSG00000266472.7",454,648,377,1909,1284,2715,760,2080,2838,2969,2656,2730,525,2575,1923
"ENSG00000266473.2",1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
"ENSG00000266495.1",0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
"ENSG00000266554.3",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ENSG00000266602.2",0,1,2,5,5,1,1,1,0,1,1,0,0,0,0
"ENSG00000266644.1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ENSG00000266667.1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ENSG00000266680.1",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"ENSG00000266714.11",0,0,0,0,1,0,0,0,0,6,0,0,0,0,0
"ENSG00000266758.1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSG00000266801.1",0,0,0,0,1,0,0,2,0,0,0,0,0,0,1
"ENSG00000266824.1",0,0,0,0,0,0,0,2,1,1,2,1,0,0,0
"ENSG00000266835.8",49,64,58,178,116,136,85,126,243,165,176,278,46,242,206
"ENSG00000266847.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ENSG00000266850.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ENSG00000266852.2",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"ENSG00000266921.3",1,1,8,1,8,0,0,3,12,25,12,8,3,3,0
"ENSG00000266928.1",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ENSG00000266933.2",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"ENSG00000266962.4",4,7,2,6,6,6,5,7,3,2,4,4,0,0,4
"ENSG00000266964.7",0,1,1,1,3,3,0,1,0,0,0,1,0,0,1
"ENSG00000266970.3",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ENSG00000266976.3",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000266984.1",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"ENSG00000267040.9",9,3,0,26,4,11,2,1,11,13,24,5,0,17,11
"ENSG00000267041.6",0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
"ENSG00000267052.3",0,0,0,0,15,0,0,0,2,1,6,0,0,7,0
"ENSG00000267053.10",0,0,0,0,6,26,0,12,7,8,12,11,0,9,11
"ENSG00000267058.1",1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
"ENSG00000267064.2",0,6,0,0,0,0,0,2,0,0,0,0,0,0,0
"ENSG00000267065.2",0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
"ENSG00000267070.1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ENSG00000267075.1",0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
"ENSG00000267078.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ENSG00000267080.9",7,0,1,12,2,11,6,10,2,13,7,23,1,21,4
"ENSG00000267081.1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ENSG00000267098.2",0,0,1,0,1,2,0,0,0,0,0,0,0,0,0
"ENSG00000267107.10",376,445,342,1346,755,1264,525,399,660,675,696,757,99,757,474
"ENSG00000267119.1",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"ENSG00000267123.7",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000267142.1",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000267146.1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"ENSG00000267152.1",0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"ENSG00000267160.1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000267166.5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000267169.2",1,1,1,13,2,7,0,5,19,13,9,12,5,5,3
"ENSG00000267175.6",12,12,25,101,26,111,16,23,30,17,48,23,10,53,16
"ENSG00000267198.1",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"ENSG00000267199.1",1,0,1,2,1,3,4,1,2,0,0,0,0,1,1
"ENSG00000267201.2",0,0,1,1,0,3,0,0,1,0,0,0,0,0,0
"ENSG00000267215.2",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000267227.1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000267249.1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ENSG00000267250.1",1,0,0,0,0,0,1,0,0,2,0,0,0,1,0
"ENSG00000267254.9",7,0,0,0,0,1,0,1,0,10,4,1,0,4,0
"ENSG00000267259.2",0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000267260.4",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ENSG00000267265.6",2,0,3,0,2,0,1,0,0,0,1,0,0,0,0
"ENSG00000267277.3",0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
"ENSG00000267278.7",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ENSG00000267283.1",0,4,0,0,0,0,0,1,0,0,0,1,0,0,0
"ENSG00000267284.3",1,1,1,3,5,4,4,1,8,1,5,4,1,5,2
"ENSG00000267301.1",0,0,0,5,0,0,2,0,0,0,0,0,0,0,0
"ENSG00000267309.1",1,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"ENSG00000267311.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000267327.2",0,0,0,4,0,1,1,0,0,0,0,0,0,0,0
"ENSG00000267355.2",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000267364.5",0,0,0,0,0,1,0,0,34,0,3,1,0,6,0
"ENSG00000267365.2",0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
"ENSG00000267374.4",3,2,3,11,4,9,0,0,5,19,78,23,1,27,22
"ENSG00000267375.1",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
"ENSG00000267394.3",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSG00000267395.6",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"ENSG00000267401.2",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"ENSG00000267452.4",0,0,2,11,9,0,12,0,1,1,1,2,0,0,1
"ENSG00000267476.2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ENSG00000267481.1",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"ENSG00000267493.4",0,0,0,0,0,4,0,1,0,4,1,1,0,0,0
"ENSG00000267496.4",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSG00000267519.6",1,2,0,2,1,5,2,2,0,3,3,3,0,1,0
"ENSG00000267522.1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ENSG00000267530.6",1,0,0,16,1,0,0,0,4,1,0,3,0,8,0
"ENSG00000267541.1",8,4,5,10,2,4,2,6,7,12,9,5,0,7,6
"ENSG00000267547.1",0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"ENSG00000267549.7",2,8,16,13,23,0,16,0,3,7,2,0,0,8,1
"ENSG00000267551.3",0,0,0,0,0,0,2,3,0,0,0,0,0,0,1
"ENSG00000267571.2",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ENSG00000267577.2",0,0,0,0,0,0,0,0,1,0,0,3,0,0,0
"ENSG00000267586.8",0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
"ENSG00000267605.9",1,0,0,0,1,6,0,1,1,0,2,5,0,0,0
"ENSG00000267612.1",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"ENSG00000267617.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ENSG00000267633.1",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000267638.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ENSG00000267642.1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000267665.3",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000267666.2",0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
"ENSG00000267673.7",36,28,13,39,75,52,40,46,70,116,75,56,6,43,47
"ENSG00000267679.1",0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
"ENSG00000267680.7",2,0,1,15,0,7,16,5,0,0,14,6,0,0,0
"ENSG00000267690.2",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"ENSG00000267696.6",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000267698.3",0,1,0,1,1,9,0,0,1,1,1,4,1,8,9
"ENSG00000267707.2",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000267710.9",0,1,1,17,7,40,15,22,48,15,53,38,0,22,18
